mem,time,pr
r1i1p1f2,1988-05-01,46.62661417387426
r1i1p1f2,1988-06-01,7.637114627868868
r1i1p1f2,1988-07-01,5.633620478329249
r1i1p1f2,1988-08-01,3.8644183536234777
r1i1p1f2,1988-09-01,99.59624614566565
r1i1p1f2,1988-10-01,125.59926656540483
r1i1p1f2,1988-11-01,219.3062372971326
r1i1p1f2,1988-12-01,18.17420853622025
r1i1p1f2,1989-01-01,12.262970388110261
r1i1p1f2,1989-02-01,19.89585366100073
r1i1p1f2,1989-03-01,27.533156567369588
r1i1p1f2,1989-04-01,153.39765732642263
r1i1p1f2,1989-05-01,59.05958869261667
r1i1p1f2,1989-06-01,10.557654808508232
r1i1p1f2,1989-07-01,0.9430381172023772
r1i1p1f2,1989-08-01,4.876502112529124
r1i1p1f2,1989-09-01,68.70341714238748
r1i1p1f2,1989-10-01,182.82795497216284
r1i1p1f2,1989-11-01,128.88175039552152
r1i1p1f2,1989-12-01,5.322245459683472
r1i1p1f2,1990-01-01,7.5559099968813825
r1i1p1f2,1990-02-01,6.874065950978547
r1i1p1f2,1990-03-01,71.45385044859722
r1i1p1f2,1990-04-01,108.48623828496784
r1i1p1f2,1990-05-01,51.49639325682074
r1i1p1f2,1990-06-01,5.9681913335225545
r1i1p1f2,1990-07-01,3.5583930748543935
r1i1p1f2,1990-08-01,54.68551421072334
r1i1p1f2,1990-09-01,59.23325690673664
r1i1p1f2,1990-10-01,215.60350705403835
r1i1p1f2,1990-11-01,133.58990417327732
r1i1p1f2,1990-12-01,94.88380250986665
r1i1p1f2,1991-01-01,2.1263663065838045
r1i1p1f2,1991-02-01,35.36495037842542
r1i1p1f2,1991-03-01,63.193240645341575
r1i1p1f2,1991-04-01,91.1102764075622
r1i1p1f2,1991-05-01,46.29920242005028
r1i1p1f2,1991-06-01,10.548785052378662
r1i1p1f2,1991-07-01,8.458063285070239
r1i1p1f2,1991-08-01,8.149584659258835
r1i1p1f2,1991-09-01,62.630742439068854
r1i1p1f2,1991-10-01,131.89224880188704
r1i1p1f2,1991-11-01,85.0292140385136
r1i1p1f2,1991-12-01,24.515490376506932
r1i1p1f2,1992-01-01,9.671127535693813
r1i1p1f2,1992-02-01,4.371237034138176
r1i1p1f2,1992-03-01,60.06427891552448
r1i1p1f2,1992-04-01,163.25784637592733
r1i1p1f2,1992-05-01,30.0859236944234
r1i1p1f2,1992-06-01,9.262043931812514
r1i1p1f2,1992-07-01,25.065027934033424
r1i1p1f2,1992-08-01,46.951794560300186
r1i1p1f2,1992-09-01,87.62760821264237
r1i1p1f2,1992-10-01,212.39969220478088
r1i1p1f2,1992-11-01,154.25372729077935
r1i1p1f2,1992-12-01,5.163405474013416
r1i1p1f2,1993-01-01,1.5431726460519712
r1i1p1f2,1993-02-01,30.682427622377872
r1i1p1f2,1993-03-01,46.658837457653135
r1i1p1f2,1993-04-01,79.27914150059223
r1i1p1f2,1993-05-01,103.87173090130091
r1i1p1f2,1993-06-01,6.092930161685217
r1i1p1f2,1993-07-01,3.597935292418697
r1i1p1f2,1993-08-01,74.82751230709255
r1i1p1f2,1993-09-01,141.50503173004836
r1i1p1f2,1993-10-01,170.55929289199412
r1i1p1f2,1993-11-01,85.1272540166974
r1i1p1f2,1993-12-01,42.50167332356796
r1i1p1f2,1994-01-01,8.594743064168142
r1i1p1f2,1994-02-01,0.7292611040611519
r1i1p1f2,1994-03-01,4.045094863613485
r1i1p1f2,1994-04-01,116.04057834483683
r1i1p1f2,1994-05-01,11.022527430031914
r1i1p1f2,1994-06-01,6.573501799721271
r1i1p1f2,1994-07-01,10.021204964141361
r1i1p1f2,1994-08-01,17.32261910510715
r1i1p1f2,1994-09-01,62.452234618831426
r1i1p1f2,1994-10-01,149.64743406744674
r1i1p1f2,1994-11-01,180.503980955109
r1i1p1f2,1994-12-01,53.83812077343464
r1i1p1f2,1995-01-01,4.917766575454152
r1i1p1f2,1995-02-01,56.390588195063174
r1i1p1f2,1995-03-01,52.953188720857725
r1i1p1f2,1995-04-01,110.57581845670938
r1i1p1f2,1995-05-01,32.7683196257567
r1i1p1f2,1995-06-01,2.515853579097893
r1i1p1f2,1995-07-01,8.96091386457556
r1i1p1f2,1995-08-01,41.454981750575826
r1i1p1f2,1995-09-01,82.61687611229718
r1i1p1f2,1995-10-01,188.3009827695787
r1i1p1f2,1995-11-01,159.05075543560088
r1i1p1f2,1995-12-01,9.45166731471545
r1i1p1f2,1996-01-01,2.6282523860572837
r1i1p1f2,1996-02-01,38.17229722626507
r1i1p1f2,1996-03-01,70.7196380069945
r1i1p1f2,1996-04-01,87.15106244198978
r1i1p1f2,1996-05-01,88.76049189129844
r1i1p1f2,1996-06-01,2.2161666202009656
r1i1p1f2,1996-07-01,14.783967325638514
r1i1p1f2,1996-08-01,23.726063771755435
r1i1p1f2,1996-09-01,74.32367181172594
r1i1p1f2,1996-10-01,172.8153320029378
r1i1p1f2,1996-11-01,128.8347530644387
r1i1p1f2,1996-12-01,14.54197480052244
r1i1p1f2,1997-01-01,62.85326892393641
r1i1p1f2,1997-02-01,2.446855205926113
r1i1p1f2,1997-03-01,59.669497405411676
r1i1p1f2,1997-04-01,89.79354961775243
r1i1p1f2,1997-05-01,54.86727808602154
r1i1p1f2,1997-06-01,2.39437549134891
r1i1p1f2,1997-07-01,12.750659362063743
r1i1p1f2,1997-08-01,113.57661030488089
r1i1p1f2,1997-09-01,24.491500662406906
r1i1p1f2,1997-10-01,172.32031922321767
r1i1p1f2,1997-11-01,43.87925995979458
r1i1p1f2,1997-12-01,63.920003827661276
r1i1p1f2,1998-01-01,21.840582680306397
r1i1p1f2,1998-02-01,64.87295518163592
r1i1p1f2,1998-03-01,18.534352695860434
r1i1p1f2,1998-04-01,75.38965973071754
r1i1p1f2,1998-05-01,88.52163814008236
r1i1p1f2,1998-06-01,1.082045787370589
r1i1p1f2,1998-07-01,8.247711841977434
r1i1p1f2,1998-08-01,65.78971918788739
r1i1p1f2,1998-09-01,108.22309472132474
r1i1p1f2,1998-10-01,158.46089681144804
r1i1p1f2,1998-11-01,180.11395214125514
r1i1p1f2,1998-12-01,49.55011958372779
r1i1p1f2,1999-01-01,10.132720351248281
r1i1p1f2,1999-02-01,16.03547396371141
r1i1p1f2,1999-03-01,99.41024333238602
r1i1p1f2,1999-04-01,157.2343991138041
r1i1p1f2,1999-05-01,141.84969171183184
r1i1p1f2,1999-06-01,26.770418597152457
r1i1p1f2,1999-07-01,6.634756590938196
r1i1p1f2,1999-08-01,40.93302691471763
r1i1p1f2,1999-09-01,93.83565955795348
r1i1p1f2,1999-10-01,182.41179033648223
r1i1p1f2,1999-11-01,238.65069332532585
r1i1p1f2,1999-12-01,28.97657113499008
r1i1p1f2,2000-01-01,1.7710254636767786
r1i1p1f2,2000-02-01,12.07307572622085
r1i1p1f2,2000-03-01,41.25353019917384
r1i1p1f2,2000-04-01,77.80987612204626
r1i1p1f2,2000-05-01,113.4506793343462
r1i1p1f2,2000-06-01,35.96563407336362
r1i1p1f2,2000-07-01,29.430880947620608
r1i1p1f2,2000-08-01,53.36975773097947
r1i1p1f2,2000-09-01,26.59135914291255
r1i1p1f2,2000-10-01,150.7682041148655
r1i1p1f2,2000-11-01,106.68198962230235
r1i1p1f2,2000-12-01,59.657843626337126
r1i1p1f2,2001-01-01,3.3734234359144466
r1i1p1f2,2001-02-01,14.788241585483775
r1i1p1f2,2001-03-01,72.49433024553582
r1i1p1f2,2001-04-01,50.90161267435178
r1i1p1f2,2001-05-01,149.8367105377838
r1i1p1f2,2001-06-01,9.461403635214083
r1i1p1f2,2001-07-01,1.836652116435289
r1i1p1f2,2001-08-01,43.24443609220907
r1i1p1f2,2001-09-01,95.60266113840044
r1i1p1f2,2001-10-01,174.7164570260793
r1i1p1f2,2001-11-01,165.48723983578384
r1i1p1f2,2001-12-01,25.773779401788488
r1i1p1f2,2002-01-01,5.222559851972619
r1i1p1f2,2002-02-01,34.96988456463441
r1i1p1f2,2002-03-01,12.169231033476535
r1i1p1f2,2002-04-01,77.44021061807871
r1i1p1f2,2002-05-01,39.949943928513676
r1i1p1f2,2002-06-01,4.494090906518977
r1i1p1f2,2002-07-01,8.000813840772025
r1i1p1f2,2002-08-01,4.889773693867028
r1i1p1f2,2002-09-01,81.43313555046916
r1i1p1f2,2002-10-01,192.693366156891
r1i1p1f2,2002-11-01,91.59308345988393
r1i1p1f2,2002-12-01,3.270394431092427
r1i1p1f2,2003-01-01,2.8377265680319397
r1i1p1f2,2003-02-01,9.691009187372401
r1i1p1f2,2003-03-01,45.6035127339419
r1i1p1f2,2003-04-01,110.86164973676205
r1i1p1f2,2003-05-01,161.64724073605612
r1i1p1f2,2003-06-01,0.9227079117408721
r1i1p1f2,2003-07-01,3.124751729046693
r1i1p1f2,2003-08-01,22.486470974399708
r1i1p1f2,2003-09-01,79.8798002069816
r1i1p1f2,2003-10-01,200.2992888679728
r1i1p1f2,2003-11-01,166.4508548565209
r1i1p1f2,2003-12-01,53.86713342159055
r1i1p1f2,2004-01-01,20.68566248053685
r1i1p1f2,2004-02-01,12.92572159145493
r1i1p1f2,2004-03-01,111.27359555102885
r1i1p1f2,2004-04-01,39.61811360204592
r1i1p1f2,2004-05-01,37.3527345887851
r1i1p1f2,2004-06-01,3.7340208764362615
r1i1p1f2,2004-07-01,51.687301840865985
r1i1p1f2,2004-08-01,8.79501742310822
r1i1p1f2,2004-09-01,69.23193909460679
r1i1p1f2,2004-10-01,148.30713254632428
r1i1p1f2,2004-11-01,72.98113137949258
r1i1p1f2,2004-12-01,18.260094257129822
r1i1p1f2,2005-01-01,3.0071104345552158
r1i1p1f2,2005-02-01,8.366246614605188
r1i1p1f2,2005-03-01,21.343114422052167
r1i1p1f2,2005-04-01,309.55948191694915
r1i1p1f2,2005-05-01,40.88322065072134
r1i1p1f2,2005-06-01,18.032302614301443
r1i1p1f2,2005-07-01,4.634723650087835
r1i1p1f2,2005-08-01,25.94334870809689
r1i1p1f2,2005-09-01,77.86271983059123
r1i1p1f2,2005-10-01,225.6115893367678
r1i1p1f2,2005-11-01,55.03992852754891
r1i1p1f2,2005-12-01,7.727769134362461
r1i1p1f2,2006-01-01,4.8175526622799225
r1i1p1f2,2006-02-01,18.75917612342164
r1i1p1f2,2006-03-01,60.37076551001519
r1i1p1f2,2006-04-01,42.0360763091594
r1i1p1f2,2006-05-01,51.59368672175333
r1i1p1f2,2006-06-01,4.335475503467023
r1i1p1f2,2006-07-01,3.4326670320297126
r1i1p1f2,2006-08-01,110.03870421554893
r1i1p1f2,2006-09-01,120.23356254212558
r1i1p1f2,2006-10-01,153.89797459356487
r1i1p1f2,2006-11-01,240.43123587034643
r1i1p1f2,2006-12-01,7.562280112324515
r1i1p1f2,2007-01-01,6.349480166682042
r1i1p1f2,2007-02-01,68.31655700225383
r1i1p1f2,2007-03-01,106.94862089585513
r1i1p1f2,2007-04-01,151.41086967196316
r1i1p1f2,2007-05-01,28.330709636793472
r1i1p1f2,2007-06-01,3.0078064992267173
r1i1p1f2,2007-07-01,18.528751135454513
r1i1p1f2,2007-08-01,46.805839746957645
r1i1p1f2,2007-09-01,137.47693423647434
r1i1p1f2,2007-10-01,213.14313705079257
r1i1p1f2,2007-11-01,96.69401007704437
r1i1p1f2,2007-12-01,36.60926051088609
r1i1p1f2,2008-01-01,1.7866829455670086
r1i1p1f2,2008-02-01,1.8138728490157519
r1i1p1f2,2008-03-01,63.207072200020775
r1i1p1f2,2008-04-01,129.88629948813468
r1i1p1f2,2008-05-01,119.6605650591664
r1i1p1f2,2008-06-01,6.515704582852777
r1i1p1f2,2008-07-01,3.0047185962757794
r1i1p1f2,2008-08-01,59.578961378429085
r1i1p1f2,2008-09-01,110.90577102731913
r1i1p1f2,2008-10-01,149.46097360225394
r1i1p1f2,2008-11-01,161.92834242247045
r1i1p1f2,2008-12-01,16.40480117930565
r1i1p1f2,2009-01-01,11.09116146544693
r1i1p1f2,2009-02-01,1.604316383600235
r1i1p1f2,2009-03-01,64.74043572088704
r1i1p1f2,2009-04-01,107.6163633260876
r1i1p1f2,2009-05-01,32.916045404272154
r1i1p1f2,2009-06-01,7.253578121890314
r1i1p1f2,2009-07-01,2.6134488711250015
r1i1p1f2,2009-08-01,15.232338193163741
r1i1p1f2,2009-09-01,51.2645595590584
r1i1p1f2,2009-10-01,143.0061733815819
r1i1p1f2,2009-11-01,176.23946350067854
r1i1p1f2,2009-12-01,60.07405210984871
r1i1p1f2,2010-01-01,4.341469356586458
r1i1p1f2,2010-02-01,38.134281313978136
r1i1p1f2,2010-03-01,104.00654836557806
r1i1p1f2,2010-04-01,148.33592029754072
r1i1p1f2,2010-05-01,24.209987922222354
r1i1p1f2,2010-06-01,13.642795267514884
r1i1p1f2,2010-07-01,42.23708576755598
r1i1p1f2,2010-08-01,25.54520796693396
r1i1p1f2,2010-09-01,74.66695789480582
r1i1p1f2,2010-10-01,210.26313356123865
r1i1p1f2,2010-11-01,120.18133176025003
r1i1p1f2,2010-12-01,6.018189097812865
r1i1p1f2,2011-01-01,10.218177946808282
r1i1p1f2,2011-02-01,3.596748542622663
r1i1p1f2,2011-03-01,10.510725803032983
r1i1p1f2,2011-04-01,156.06942353770137
r1i1p1f2,2011-05-01,99.73806920461357
r1i1p1f2,2011-06-01,5.523244879441336
r1i1p1f2,2011-07-01,1.9973760363427573
r1i1p1f2,2011-08-01,130.55985937826335
r1i1p1f2,2011-09-01,117.45804199017584
r1i1p1f2,2011-10-01,112.63674666406587
r1i1p1f2,2011-11-01,144.12088959943503
r1i1p1f2,2011-12-01,29.875327434274368
r1i1p1f2,2012-01-01,6.6111481879488565
r1i1p1f2,2012-02-01,28.010301827453077
r1i1p1f2,2012-03-01,87.91998743545264
r1i1p1f2,2012-04-01,76.49766141548753
r1i1p1f2,2012-05-01,82.0577273145318
r1i1p1f2,2012-06-01,3.077347450016532
r1i1p1f2,2012-07-01,21.798776209470816
r1i1p1f2,2012-08-01,41.19974839850329
r1i1p1f2,2012-09-01,51.37998779537156
r1i1p1f2,2012-10-01,177.3608125280589
r1i1p1f2,2012-11-01,175.82518164999783
r1i1p1f2,2012-12-01,56.181285524507985
r1i1p1f2,2013-01-01,13.653189010801725
r1i1p1f2,2013-02-01,14.26330714020878
r1i1p1f2,2013-03-01,74.25090845790692
r1i1p1f2,2013-04-01,45.51844275556505
r1i1p1f2,2013-05-01,30.758064659312367
r1i1p1f2,2013-06-01,5.46119901991915
r1i1p1f2,2013-07-01,1.2927762578328839
r1i1p1f2,2013-08-01,9.834410768235102
r1i1p1f2,2013-09-01,151.78823447786272
r1i1p1f2,2013-10-01,185.97751543857157
r1i1p1f2,2013-11-01,129.28992183879018
r1i1p1f2,2013-12-01,16.608641219499987
r1i1p1f2,2014-01-01,21.46017595077865
r1i1p1f2,2014-02-01,14.322635770076886
r1i1p1f2,2014-03-01,5.043762708737631
r1i1p1f2,2014-04-01,80.60769306030124
r1i1p1f2,2014-05-01,77.94586773379706
r1i1p1f2,2014-06-01,0.508838571022352
r1i1p1f2,2014-07-01,39.59486175735947
r1i1p1f2,2014-08-01,22.63122728036251
r1i1p1f2,2014-09-01,107.50250983983278
r1i1p1f2,2014-10-01,108.22208857862279
r1i1p1f2,2014-11-01,57.6996483723633
r1i1p1f2,2014-12-01,18.371546917478554
r6i1p1f2,1940-01-01,2.2031666960174334
r6i1p1f2,1940-02-01,77.21037663286552
r6i1p1f2,1940-03-01,108.59540901146829
r6i1p1f2,1940-04-01,152.05580997280777
r6i1p1f2,1940-05-01,110.04153970861807
r6i1p1f2,1940-06-01,1.0510640386200976
r6i1p1f2,1940-07-01,5.089400383803877
r6i1p1f2,1940-08-01,10.56804953404935
r6i1p1f2,1940-09-01,85.23717534262687
r6i1p1f2,1940-10-01,183.39663210790604
r6i1p1f2,1940-11-01,46.06607387540862
r6i1p1f2,1940-12-01,4.047721470487886
r6i1p1f2,1941-01-01,2.0745116789839813
r6i1p1f2,1941-02-01,19.987835094798356
r6i1p1f2,1941-03-01,1.6122224746141
r6i1p1f2,1941-04-01,35.186691500712186
r6i1p1f2,1941-05-01,32.0684278558474
r6i1p1f2,1941-06-01,5.840600628289394
r6i1p1f2,1941-07-01,4.596174707694445
r6i1p1f2,1941-08-01,4.377542114525568
r6i1p1f2,1941-09-01,57.99890274647623
r6i1p1f2,1941-10-01,216.46703649312258
r6i1p1f2,1941-11-01,66.41226896317676
r6i1p1f2,1941-12-01,22.575723234331235
r6i1p1f2,1942-01-01,4.229971325912629
r6i1p1f2,1942-02-01,3.7216894401353784
r6i1p1f2,1942-03-01,43.21637348039076
r6i1p1f2,1942-04-01,140.1963767129928
r6i1p1f2,1942-05-01,62.82194695668295
r6i1p1f2,1942-06-01,0.4137446189815819
r6i1p1f2,1942-07-01,12.16438584815478
r6i1p1f2,1942-08-01,13.044219372386578
r6i1p1f2,1942-09-01,122.96099192462862
r6i1p1f2,1942-10-01,160.1455402211286
r6i1p1f2,1942-11-01,120.42502197436988
r6i1p1f2,1942-12-01,18.06789338006638
r6i1p1f2,1943-01-01,17.559163537225686
r6i1p1f2,1943-02-01,26.471376547124237
r6i1p1f2,1943-03-01,94.72259839531034
r6i1p1f2,1943-04-01,58.9014608412981
r6i1p1f2,1943-05-01,77.667161176214
r6i1p1f2,1943-06-01,9.787400471395813
r6i1p1f2,1943-07-01,6.392594155477127
r6i1p1f2,1943-08-01,2.6081174011778785
r6i1p1f2,1943-09-01,62.72904644720256
r6i1p1f2,1943-10-01,152.80479944776744
r6i1p1f2,1943-11-01,127.26120057050139
r6i1p1f2,1943-12-01,20.424401269701775
r6i1p1f2,1944-01-01,17.506922500615474
r6i1p1f2,1944-02-01,69.09653887851164
r6i1p1f2,1944-03-01,35.86717981961556
r6i1p1f2,1944-04-01,108.37928729597479
r6i1p1f2,1944-05-01,143.61340737668797
r6i1p1f2,1944-06-01,4.85502898300183
r6i1p1f2,1944-07-01,13.74191266077105
r6i1p1f2,1944-08-01,30.398407697794028
r6i1p1f2,1944-09-01,75.69771667476743
r6i1p1f2,1944-10-01,131.09673222061247
r6i1p1f2,1944-11-01,63.303056987933815
r6i1p1f2,1944-12-01,11.290588708652649
r6i1p1f2,1945-01-01,2.288642713756417
r6i1p1f2,1945-02-01,2.0535832831228618
r6i1p1f2,1945-03-01,34.718961030012
r6i1p1f2,1945-04-01,10.039824890554883
r6i1p1f2,1945-05-01,114.42143133608624
r6i1p1f2,1945-06-01,11.573816504096612
r6i1p1f2,1945-07-01,32.37525305303279
r6i1p1f2,1945-08-01,10.016132013697643
r6i1p1f2,1945-09-01,84.43591045215726
r6i1p1f2,1945-10-01,187.8248537890613
r6i1p1f2,1945-11-01,74.9978439998813
r6i1p1f2,1945-12-01,1.0737800930655794
r6i1p1f2,1946-01-01,0.7725728992227232
r6i1p1f2,1946-02-01,39.80651500169188
r6i1p1f2,1946-03-01,50.52434043609537
r6i1p1f2,1946-04-01,116.31251033395529
r6i1p1f2,1946-05-01,38.70732563082129
r6i1p1f2,1946-06-01,11.013510767952539
r6i1p1f2,1946-07-01,9.278743040340487
r6i1p1f2,1946-08-01,30.908038857160136
r6i1p1f2,1946-09-01,52.13483527768403
r6i1p1f2,1946-10-01,180.7982681086287
r6i1p1f2,1946-11-01,189.2052199691534
r6i1p1f2,1946-12-01,28.440855388180353
r6i1p1f2,1947-01-01,20.71458499704022
r6i1p1f2,1947-02-01,5.775507737416774
r6i1p1f2,1947-03-01,42.13503724895418
r6i1p1f2,1947-04-01,70.70094044320285
r6i1p1f2,1947-05-01,81.34148273966275
r6i1p1f2,1947-06-01,14.229613618226722
r6i1p1f2,1947-07-01,27.80637483811006
r6i1p1f2,1947-08-01,65.82328226650134
r6i1p1f2,1947-09-01,151.48808900266886
r6i1p1f2,1947-10-01,128.22911330731586
r6i1p1f2,1947-11-01,68.00909852609038
r6i1p1f2,1947-12-01,13.25971197366016
r6i1p1f2,1948-01-01,3.8814054296381073
r6i1p1f2,1948-02-01,2.212276839236438
r6i1p1f2,1948-03-01,58.31690874765627
r6i1p1f2,1948-04-01,23.914060089737177
r6i1p1f2,1948-05-01,89.6356166456826
r6i1p1f2,1948-06-01,13.073088179226033
r6i1p1f2,1948-07-01,6.063153221475659
r6i1p1f2,1948-08-01,8.310057976632379
r6i1p1f2,1948-09-01,74.15953004965559
r6i1p1f2,1948-10-01,157.80851903837174
r6i1p1f2,1948-11-01,123.32123250234872
r6i1p1f2,1948-12-01,31.16906255891081
r6i1p1f2,1949-01-01,12.129755805653986
r6i1p1f2,1949-02-01,2.8211520388140343
r6i1p1f2,1949-03-01,42.722232785308734
r6i1p1f2,1949-04-01,69.34750877553597
r6i1p1f2,1949-05-01,13.725044643797446
r6i1p1f2,1949-06-01,22.080070339143276
r6i1p1f2,1949-07-01,23.113962667412125
r6i1p1f2,1949-08-01,36.37426780478563
r6i1p1f2,1949-09-01,54.7004661639221
r6i1p1f2,1949-10-01,113.34139105165377
r6i1p1f2,1949-11-01,72.1702859736979
r6i1p1f2,1949-12-01,18.346938540344127
r6i1p1f2,1950-01-01,19.195497599139344
r6i1p1f2,1950-02-01,2.6335551840020344
r6i1p1f2,1950-03-01,52.74039519717917
r6i1p1f2,1950-04-01,80.94701869413257
r6i1p1f2,1950-05-01,121.97004006011412
r6i1p1f2,1950-06-01,16.374849888961762
r6i1p1f2,1950-07-01,8.339501795126125
r6i1p1f2,1950-08-01,15.760590064746793
r6i1p1f2,1950-09-01,75.8582940325141
r6i1p1f2,1950-10-01,76.13723727408797
r6i1p1f2,1950-11-01,130.80313405953348
r6i1p1f2,1950-12-01,25.24993423721753
r6i1p1f2,1951-01-01,0.6983297670558386
r6i1p1f2,1951-02-01,47.83965703099966
r6i1p1f2,1951-03-01,61.79651183774695
r6i1p1f2,1951-04-01,191.5974256116897
r6i1p1f2,1951-05-01,82.87219590274617
r6i1p1f2,1951-06-01,9.215758538630325
r6i1p1f2,1951-07-01,20.85308567911852
r6i1p1f2,1951-08-01,5.9629079449223354
r6i1p1f2,1951-09-01,136.15440821740776
r6i1p1f2,1951-10-01,111.17646773345768
r6i1p1f2,1951-11-01,182.802795432508
r6i1p1f2,1951-12-01,6.469887528510299
r6i1p1f2,1952-01-01,9.273441715777153
r6i1p1f2,1952-02-01,3.3032930146873696
r6i1p1f2,1952-03-01,73.33093711640686
r6i1p1f2,1952-04-01,46.54125706292689
r6i1p1f2,1952-05-01,55.287934688385576
r6i1p1f2,1952-06-01,54.09228731878102
r6i1p1f2,1952-07-01,3.632912768080132
r6i1p1f2,1952-08-01,31.942511501256377
r6i1p1f2,1952-09-01,139.25018766894937
r6i1p1f2,1952-10-01,210.4950398672372
r6i1p1f2,1952-11-01,129.64370311237872
r6i1p1f2,1952-12-01,3.7447920312843053
r6i1p1f2,1953-01-01,9.15877354782424
r6i1p1f2,1953-02-01,5.348619163851254
r6i1p1f2,1953-03-01,22.93425964016933
r6i1p1f2,1953-04-01,137.25381949916482
r6i1p1f2,1953-05-01,148.03859868552536
r6i1p1f2,1953-06-01,2.410758166661253
r6i1p1f2,1953-07-01,21.649881155462936
r6i1p1f2,1953-08-01,22.24955627170857
r6i1p1f2,1953-09-01,70.11221023276448
r6i1p1f2,1953-10-01,91.59830402350053
r6i1p1f2,1953-11-01,77.25372532149777
r6i1p1f2,1953-12-01,53.014897234970704
r6i1p1f2,1954-01-01,9.84579232535907
r6i1p1f2,1954-02-01,4.395340129849501
r6i1p1f2,1954-03-01,11.551750043872744
r6i1p1f2,1954-04-01,84.8411115584895
r6i1p1f2,1954-05-01,43.98382744984701
r6i1p1f2,1954-06-01,13.568891634349711
r6i1p1f2,1954-07-01,4.836791202615132
r6i1p1f2,1954-08-01,26.94732762174681
r6i1p1f2,1954-09-01,91.71717753633857
r6i1p1f2,1954-10-01,158.74784676125273
r6i1p1f2,1954-11-01,132.47709337156266
r6i1p1f2,1954-12-01,8.491704315383686
r6i1p1f2,1955-01-01,3.074668371118605
r6i1p1f2,1955-02-01,22.1215799334459
r6i1p1f2,1955-03-01,135.57989036198705
r6i1p1f2,1955-04-01,133.81127442698926
r6i1p1f2,1955-05-01,48.39294122066349
r6i1p1f2,1955-06-01,1.3511576507880818
r6i1p1f2,1955-07-01,5.140921280690236
r6i1p1f2,1955-08-01,34.84822687169071
r6i1p1f2,1955-09-01,86.81500889360905
r6i1p1f2,1955-10-01,123.02056588232517
r6i1p1f2,1955-11-01,175.15726131387055
r6i1p1f2,1955-12-01,40.80853805062361
r6i1p1f2,1956-01-01,6.64480139821535
r6i1p1f2,1956-02-01,5.018177194870077
r6i1p1f2,1956-03-01,122.3843241110444
r6i1p1f2,1956-04-01,46.09380173496902
r6i1p1f2,1956-05-01,95.01989643322304
r6i1p1f2,1956-06-01,3.0626442821812816
r6i1p1f2,1956-07-01,28.62140370416455
r6i1p1f2,1956-08-01,22.300327187986113
r6i1p1f2,1956-09-01,46.2588204536587
r6i1p1f2,1956-10-01,126.71179322060198
r6i1p1f2,1956-11-01,89.57316947635263
r6i1p1f2,1956-12-01,36.78113182832021
r6i1p1f2,1957-01-01,1.6155428820638917
r6i1p1f2,1957-02-01,5.5184129741974175
r6i1p1f2,1957-03-01,80.71144300047308
r6i1p1f2,1957-04-01,91.7558673536405
r6i1p1f2,1957-05-01,69.21045900089666
r6i1p1f2,1957-06-01,11.403231939766556
r6i1p1f2,1957-07-01,0.5839547172854509
r6i1p1f2,1957-08-01,1.7768410867574858
r6i1p1f2,1957-09-01,113.76169812865555
r6i1p1f2,1957-10-01,155.43820273596793
r6i1p1f2,1957-11-01,172.87287418730557
r6i1p1f2,1957-12-01,26.986868621315807
r6i1p1f2,1958-01-01,6.189291251212126
r6i1p1f2,1958-02-01,28.134454996325076
r6i1p1f2,1958-03-01,67.31221331865527
r6i1p1f2,1958-04-01,160.84608365781605
r6i1p1f2,1958-05-01,74.32643878273666
r6i1p1f2,1958-06-01,10.77738666208461
r6i1p1f2,1958-07-01,7.398950595961651
r6i1p1f2,1958-08-01,7.474522941629402
r6i1p1f2,1958-09-01,103.29151502810419
r6i1p1f2,1958-10-01,151.98200951563194
r6i1p1f2,1958-11-01,62.41178617347032
r6i1p1f2,1958-12-01,36.28753192315344
r6i1p1f2,1959-01-01,4.500007888418622
r6i1p1f2,1959-02-01,66.90636423882097
r6i1p1f2,1959-03-01,70.3669065667782
r6i1p1f2,1959-04-01,111.76122806500643
r6i1p1f2,1959-05-01,38.82558566692751
r6i1p1f2,1959-06-01,5.384935029724147
r6i1p1f2,1959-07-01,17.88089577894425
r6i1p1f2,1959-08-01,49.6695903071668
r6i1p1f2,1959-09-01,30.147012759698555
r6i1p1f2,1959-10-01,225.732960132882
r6i1p1f2,1959-11-01,121.6859535779804
r6i1p1f2,1959-12-01,13.213263722718693
r6i1p1f2,1960-01-01,1.3870813712856034
r6i1p1f2,1960-02-01,18.61917762144003
r6i1p1f2,1960-03-01,19.076403236249462
r6i1p1f2,1960-04-01,83.49381387233734
r6i1p1f2,1960-05-01,32.83162614970934
r6i1p1f2,1960-06-01,5.189100244024303
r6i1p1f2,1960-07-01,6.045152468868764
r6i1p1f2,1960-08-01,27.995047182776034
r6i1p1f2,1960-09-01,50.84916501073167
r6i1p1f2,1960-10-01,125.83478788146749
r6i1p1f2,1960-11-01,123.33149195183069
r6i1p1f2,1960-12-01,44.705976865952834
r6i1p1f2,1961-01-01,3.0628382872237125
r6i1p1f2,1961-02-01,11.880813085008413
r6i1p1f2,1961-03-01,2.4853830593201565
r6i1p1f2,1961-04-01,170.8551007322967
r6i1p1f2,1961-05-01,88.44431979814544
r6i1p1f2,1961-06-01,4.482469168578973
r6i1p1f2,1961-07-01,2.031950051059539
r6i1p1f2,1961-08-01,62.85443819942884
r6i1p1f2,1961-09-01,86.72868995927274
